date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-14,uid-483,DD23,Junior,,SEO (L),Senior Executive Officer,Plant & Animal Health,0,36610,43190,Policy
Sep-14,uid-484,DD24,Junior,,AA (N),Administrative Assistant,Plant & Animal Health,0,15980,16450,Policy
Sep-14,uid-485,DD24,Junior,,EO (L),Scientific Officer,Plant & Animal Health,0,25500,29210,Science and Engineering
Sep-14,uid-486,DD24,Junior,,EO (N),Executive Officer,Plant & Animal Health,0,22820,26040,Policy
Sep-14,uid-487,DD24,Junior,,G6 (N),Grade 6,Plant & Animal Health,0,54310,65080,Policy
Sep-14,uid-488,DD24,Junior,,G7 (L),Grade 7,Plant & Animal Health,0,49400,59290,Policy
Sep-14,uid-489,DD24,Junior,,G7 (N),Grade 7,Plant & Animal Health,0,44970,53910,Policy
Sep-14,uid-490,DD24,Junior,,HEO (L),Higher Executive Officer,Plant & Animal Health,0,30510,35350,Policy
Sep-14,uid-491,DD24,Junior,,HEO (N),Higher Executive Officer,Plant & Animal Health,0,27400,31680,Policy
Sep-14,uid-492,DD24,Junior,,HEO (N),Not in Post,Plant & Animal Health,0,27400,31680,Policy
Sep-14,uid-493,DD24,Junior,,SEO (L),Senior Executive Officer,Plant & Animal Health,0,36610,43190,Policy
Sep-14,uid-494,DD24,Junior,,SEO (N),Senior Executive Officer,Plant & Animal Health,0,33900,40000,Policy
Sep-14,uid-495,DD85,Junior,,AO (N),Administrative Officer,Plant & Animal Health,0,19060,20010,Policy
Sep-14,uid-496,DD85,Junior,,G7 (N),Grade 7,Plant & Animal Health,0,44970,53910,Policy
Sep-14,uid-497,DD85,Junior,,HEO (N),Higher Executive Officer,Plant & Animal Health,0,27400,31680,Policy
Sep-14,uid-498,D09,Junior,,AO (L),Administrative Officer,Resource Atmosphere & Sustainability,0,22070,23170,Policy
Sep-14,uid-499,D09,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-500,D09,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-501,D09,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-502,D09,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-503,DD25,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-504,DD25,Junior,,FS (L),Assistant Economist,Resource Atmosphere & Sustainability,0,27500,36000,Economics
Sep-14,uid-505,DD25,Junior,,FS (L),Assistant Economist Provisional,Resource Atmosphere & Sustainability,0,27500,36000,Economics
Sep-14,uid-506,DD25,Junior,,FS (L),Higher Executive Officer (D),Resource Atmosphere & Sustainability,0,27500,36000,Policy
Sep-14,uid-507,DD25,Junior,,G6 (L),Grade 6,Resource Atmosphere & Sustainability,0,59050,70310,Policy
Sep-14,uid-508,DD25,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-509,DD25,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-510,DD25,Junior,,HEO (L),Higher Scientific Officer,Resource Atmosphere & Sustainability,0,30510,35350,Science and Engineering
Sep-14,uid-511,DD25,Junior,,HEO (L),Not in Post,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-512,DD25,Junior,,HEO (L),Not in Post,Resource Atmosphere & Sustainability,0,30510,35350,Science and Engineering
Sep-14,uid-513,DD25,Junior,,HEO (N),Higher Executive Officer,Resource Atmosphere & Sustainability,0,27400,31680,Policy
Sep-14,uid-514,DD25,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Finance
Sep-14,uid-515,DD25,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-516,DD25,Junior,,SEO (L),Senior Information Officer,Resource Atmosphere & Sustainability,0,36610,43190,Communications
Sep-14,uid-517,DD25,Junior,,SEO (L),Senior Scientific Officer,Resource Atmosphere & Sustainability,0,36610,43190,Science and Engineering
Sep-14,uid-518,DD27,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-519,DD27,Junior,,FS (L),Assistant Economist,Resource Atmosphere & Sustainability,0,27500,36000,Economics
Sep-14,uid-520,DD27,Junior,,FS (L),Higher Executive Officer (D),Resource Atmosphere & Sustainability,0,27500,36000,Policy
Sep-14,uid-521,DD27,Junior,,FS (N),Assistant Statistician,Resource Atmosphere & Sustainability,0,27500,36000,Statisticians
Sep-14,uid-522,DD27,Junior,,G6 (L),Grade 6,Resource Atmosphere & Sustainability,0,59050,70310,Policy
Sep-14,uid-523,DD27,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-524,DD27,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Social Research
Sep-14,uid-525,DD27,Junior,,HEO (L),Higher Scientific Officer,Resource Atmosphere & Sustainability,0,30510,35350,Science and Engineering
Sep-14,uid-526,DD27,Junior,,HEO (N),Higher Executive Officer,Resource Atmosphere & Sustainability,0,27400,31680,Policy
Sep-14,uid-527,DD27,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-528,DD27,Junior,,SEO (L),Senior Scientific Officer,Resource Atmosphere & Sustainability,0,36610,43190,Science and Engineering
Sep-14,uid-529,DD30,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-530,DD30,Junior,,FS (L),Assistant Economist,Resource Atmosphere & Sustainability,0,27500,36000,Economics
Sep-14,uid-531,DD30,Junior,,FS (L),Higher Executive Officer (D),Resource Atmosphere & Sustainability,0,27500,36000,Policy
Sep-14,uid-532,DD30,Junior,,FS (L),Not in Post,Resource Atmosphere & Sustainability,0,27500,36000,Statisticians
Sep-14,uid-533,DD30,Junior,,G6 (L),Grade 6,Resource Atmosphere & Sustainability,0,59050,70310,Policy
Sep-14,uid-534,DD30,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-535,DD30,Junior,,G7 (L),Not in Post,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-536,DD30,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-537,DD30,Junior,,HEO (L),Not in Post,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-538,DD30,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-539,DD30,Junior,,SEO (N),Senior Executive Officer,Resource Atmosphere & Sustainability,0,33900,40000,Policy
Sep-14,uid-540,DD31,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-541,DD31,Junior,,EO (N),Executive Officer,Resource Atmosphere & Sustainability,0,22820,26040,Policy
Sep-14,uid-542,DD31,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-543,DD31,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-544,DD31,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-545,DD35,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-546,DD35,Junior,,G6 (L),Grade 6,Resource Atmosphere & Sustainability,0,59050,70310,Policy
Sep-14,uid-547,DD35,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-548,DD35,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-549,DD35,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-550,DD35,Junior,,SEO (N),Senior Executive Officer,Resource Atmosphere & Sustainability,0,33900,40000,Policy
Sep-14,uid-551,DD83,Junior,,EO (L),Executive Officer,Resource Atmosphere & Sustainability,0,25500,29210,Policy
Sep-14,uid-552,DD83,Junior,,FS (L),Assistant Economist,Resource Atmosphere & Sustainability,0,27500,36000,Economics
Sep-14,uid-553,DD83,Junior,,G7 (L),Grade 7,Resource Atmosphere & Sustainability,0,49400,59290,Policy
Sep-14,uid-554,DD83,Junior,,HEO (L),Higher Executive Officer,Resource Atmosphere & Sustainability,0,30510,35350,Policy
Sep-14,uid-555,DD83,Junior,,SEO (L),Senior Executive Officer,Resource Atmosphere & Sustainability,0,36610,43190,Policy
Sep-14,uid-556,DD83,Junior,,SEO (L),Senior Scientific Officer,Resource Atmosphere & Sustainability,0,36610,43190,Science and Engineering
Sep-14,uid-557,DD42,Junior,,EO (L),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Finance
Sep-14,uid-558,DD42,Junior,,G6 (N),Not in Post,"Rural Development, Sustainable Communities & Crops",0,54310,65080,Policy
Sep-14,uid-559,DD42,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-560,DD42,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-561,DD42,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-562,DD43,Junior,,AA (L),Administrative Assistant,"Rural Development, Sustainable Communities & Crops",0,19320,19890,Policy
Sep-14,uid-563,DD43,Junior,,AO (L),Administrative Officer,"Rural Development, Sustainable Communities & Crops",0,22070,23170,Policy
Sep-14,uid-564,DD43,Junior,,AO (L),Personal Secretary,"Rural Development, Sustainable Communities & Crops",0,22070,23170,Policy
Sep-14,uid-565,DD43,Junior,,EO (L),Senior Personal Secretary,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Policy
Sep-14,uid-566,DD44,Junior,,EO (L),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Policy
Sep-14,uid-567,DD44,Junior,,G6 (L),Grade 6,"Rural Development, Sustainable Communities & Crops",0,59050,70310,Policy
Sep-14,uid-568,DD44,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-569,DD44,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-570,DD44,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-571,DD45,Junior,,AO (N),Administrative Officer,"Rural Development, Sustainable Communities & Crops",0,19060,20010,Policy
Sep-14,uid-572,DD45,Junior,,EO (N),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,22820,26040,Policy
Sep-14,uid-573,DD45,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-574,DD45,Junior,,G7 (N),Grade 7,"Rural Development, Sustainable Communities & Crops",0,44970,53910,Policy
Sep-14,uid-575,DD45,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-576,DD45,Junior,,HEO (N),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-577,DD46,Junior,,EO (L),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Policy
Sep-14,uid-578,DD46,Junior,,FS (L),Higher Executive Officer (D),"Rural Development, Sustainable Communities & Crops",0,27500,36000,Policy
Sep-14,uid-579,DD46,Junior,,G6 (N),Grade 6,"Rural Development, Sustainable Communities & Crops",0,54310,65080,Policy
Sep-14,uid-580,DD46,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-581,DD46,Junior,,G7 (L),Not in Post,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-582,DD46,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-583,DD46,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-584,DD46,Junior,,SEO (L),Not in Post,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-585,DD46,Junior,,SEO (N),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,33900,40000,Policy
Sep-14,uid-586,DD47,Junior,,AO (N),Administrative Officer,"Rural Development, Sustainable Communities & Crops",0,19060,20010,Policy
Sep-14,uid-587,DD47,Junior,,AO (OL),Administrative Officer,"Rural Development, Sustainable Communities & Crops",0,21850,22940,Policy
Sep-14,uid-588,DD47,Junior,,EO (N),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,22820,26040,Policy
Sep-14,uid-589,DD47,Junior,,EO (OL),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25400,29210,Policy
Sep-14,uid-590,DD47,Junior,,G6 (L),Grade 6,"Rural Development, Sustainable Communities & Crops",0,59050,70310,Policy
Sep-14,uid-591,DD47,Junior,,G6 (N),Grade 6,"Rural Development, Sustainable Communities & Crops",0,54310,65080,Policy
Sep-14,uid-592,DD47,Junior,,G6 (OL),Grade 6,"Rural Development, Sustainable Communities & Crops",0,57800,69340,Policy
Sep-14,uid-593,DD47,Junior,,G7 (N),Grade 7,"Rural Development, Sustainable Communities & Crops",0,44970,53910,Policy
Sep-14,uid-594,DD47,Junior,,HEO (N),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-595,DD47,Junior,,HEO (N),Not in Post,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-596,DD47,Junior,,HEO (OL),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,29970,34760,Policy
Sep-14,uid-597,DD47,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-598,DD47,Junior,,SEO (N),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,33900,40000,Policy
Sep-14,uid-599,DD47,Junior,,SEO (OL),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36240,42760,Policy
Sep-14,uid-600,DD47,Junior,,SEO (OL),Not in Post,"Rural Development, Sustainable Communities & Crops",0,36240,42760,Policy
Sep-14,uid-601,DD48,Junior,,EO (L),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Policy
Sep-14,uid-602,DD48,Junior,,EO (L),Not in Post,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Statisticians
Sep-14,uid-603,DD48,Junior,,EO (N),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,22820,26040,Policy
Sep-14,uid-604,DD48,Junior,,FS (L),Assistant Statistician,"Rural Development, Sustainable Communities & Crops",0,27500,36000,Statisticians
Sep-14,uid-605,DD48,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-606,DD48,Junior,,G7 (N),Grade 7,"Rural Development, Sustainable Communities & Crops",0,44970,53910,Policy
Sep-14,uid-607,DD48,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-608,DD48,Junior,,HEO (N),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-609,DD48,Junior,,HEO (N),Not in Post,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-610,DD48,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-611,DD48,Junior,,SEO (N),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,33900,40000,Policy
Sep-14,uid-612,DD49,Junior,,AA (N),Administrative Assistant,"Rural Development, Sustainable Communities & Crops",0,15980,16450,Policy
Sep-14,uid-613,DD49,Junior,,EO (L),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,25500,29210,Policy
Sep-14,uid-614,DD49,Junior,,EO (N),Executive Officer,"Rural Development, Sustainable Communities & Crops",0,22820,26040,Policy
Sep-14,uid-615,DD49,Junior,,G6 (L),Grade 6,"Rural Development, Sustainable Communities & Crops",0,59050,70310,Policy
Sep-14,uid-616,DD49,Junior,,G7 (L),Grade 7,"Rural Development, Sustainable Communities & Crops",0,49400,59290,Policy
Sep-14,uid-617,DD49,Junior,,G7 (N),Grade 7,"Rural Development, Sustainable Communities & Crops",0,44970,53910,Policy
Sep-14,uid-618,DD49,Junior,,HEO (L),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,30510,35350,Policy
Sep-14,uid-619,DD49,Junior,,HEO (N),Higher Executive Officer,"Rural Development, Sustainable Communities & Crops",0,27400,31680,Policy
Sep-14,uid-620,DD49,Junior,,SEO (L),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,36610,43190,Policy
Sep-14,uid-621,DD49,Junior,,SEO (N),Senior Executive Officer,"Rural Development, Sustainable Communities & Crops",0,33900,40000,Policy
Sep-14,uid-622,DD93,Junior,,EO (L),Executive Officer,Strategic Alignment,0,25500,29210,Policy
Sep-14,uid-623,DD93,Junior,,EO (L),Senior Personal Secretary,Strategic Alignment,0,25500,29210,Policy
Sep-14,uid-624,DD93,Junior,,FS (N),Higher Executive Officer (D),Strategic Alignment,0,27500,36000,Policy
Sep-14,uid-625,DD93,Junior,,G6 (L),Grade 6,Strategic Alignment,0,59050,70310,Policy
Sep-14,uid-626,DD93,Junior,,G6 (L),Grade 6,Strategic Alignment,0,59050,70310,Procurement
Sep-14,uid-627,DD93,Junior,,G7 (L),Grade 7,Strategic Alignment,0,49400,59290,Policy
Sep-14,uid-628,DD93,Junior,,HEO (L),Higher Executive Officer,Strategic Alignment,0,30510,35350,Finance
Sep-14,uid-629,DD93,Junior,,HEO (L),Higher Executive Officer,Strategic Alignment,0,30510,35350,Policy
Sep-14,uid-630,DD93,Junior,,SEO (L),Senior Executive Officer,Strategic Alignment,0,36610,43190,Policy
Sep-14,uid-631,DD93,Junior,,SEO (N),Senior Executive Officer,Strategic Alignment,0,33900,40000,Policy
Sep-14,uid-632,DD69,Junior,,HEO (N),Higher Executive Officer,Strategic Evidence & Analysis,0,27400,31680,Statisticians
Sep-14,uid-633,DD81,Junior,,EO (L),Executive Officer,Strategic Evidence & Analysis,0,25500,29210,Policy
Sep-14,uid-634,DD81,Junior,,FS (L),Assistant Economist,Strategic Evidence & Analysis,0,27500,36000,Economics
Sep-14,uid-635,DD81,Junior,,FS (L),Assistant Economist Provisional,Strategic Evidence & Analysis,0,27500,36000,Economics
Sep-14,uid-636,DD81,Junior,,G6 (L),Grade 6,Strategic Evidence & Analysis,0,59050,70310,Policy
Sep-14,uid-637,DD81,Junior,,G7 (L),Grade 7,Strategic Evidence & Analysis,0,49400,59290,Policy
Sep-14,uid-638,DD81,Junior,,G7 (L),Not in Post,Strategic Evidence & Analysis,0,49400,59290,Policy
Sep-14,uid-639,DD81,Junior,,HEO (L),Higher Executive Officer,Strategic Evidence & Analysis,0,30510,35350,Policy
Sep-14,uid-640,DD81,Junior,,HEO (L),Higher Scientific Officer,Strategic Evidence & Analysis,0,30510,35350,Science and Engineering
Sep-14,uid-641,DD81,Junior,,HEO (N),Higher Executive Officer,Strategic Evidence & Analysis,0,27400,31680,Policy
Sep-14,uid-642,DD81,Junior,,HEO (N),Higher Scientific Officer,Strategic Evidence & Analysis,0,27400,31680,Science and Engineering
Sep-14,uid-643,DD81,Junior,,SEO (L),Senior Executive Officer,Strategic Evidence & Analysis,0,36610,43190,Policy
Sep-14,uid-644,DD81,Junior,,SEO (L),Senior Scientific Officer,Strategic Evidence & Analysis,0,36610,43190,Science and Engineering
Sep-14,uid-645,DD81,Junior,,SEO (L),Not in Post,Strategic Evidence & Analysis,0,36610,43190,Science and Engineering
Sep-14,uid-646,DD81,Junior,,SEO (N),Senior Executive Officer,Strategic Evidence & Analysis,0,33900,40000,Policy
Sep-14,uid-647,DD81,Junior,,SEO (N),Senior Scientific Officer,Strategic Evidence & Analysis,0,33900,40000,Science and Engineering
Sep-14,uid-648,D15,Junior,,AO (L),Administrative Officer,Strategic Evidence & Analysis,0,22070,23170,Policy
Sep-14,uid-649,D15,Junior,,EO (L),Executive Officer,Strategic Evidence & Analysis,0,25500,29210,Economics
Sep-14,uid-650,D15,Junior,,FS (L),Higher Executive Officer (D),Strategic Evidence & Analysis,0,27500,36000,Economics
Sep-14,uid-651,D15,Junior,,G6 (L),Not in Post,Strategic Evidence & Analysis,0,59050,70310,Economics
Sep-14,uid-652,D15,Junior,,G7 (L),Grade 7,Strategic Evidence & Analysis,0,49400,59290,Economics
Sep-14,uid-653,D15,Junior,,G7 (L),Grade 7,Strategic Evidence & Analysis,0,49400,59290,Policy
Sep-14,uid-654,D20,Junior,,AO (L),Administrative Officer,Strategy & Private Office,0,22070,23170,Policy
Sep-14,uid-655,D20,Junior,,AO (L),Support Grade Band 1,Strategy & Private Office,0,22070,23170,Policy
Sep-14,uid-656,D20,Junior,,EO (L),Executive Officer,Strategy & Private Office,0,25500,29210,Policy
Sep-14,uid-657,D20,Junior,,FS (L),Higher Executive Officer (D),Strategy & Private Office,0,27500,36000,Policy
Sep-14,uid-658,D20,Junior,,FS (L),Not in Post,Strategy & Private Office,0,27500,36000,Policy
Sep-14,uid-659,D20,Junior,,G6 (L),Grade 6,Strategy & Private Office,0,59050,70310,Policy
Sep-14,uid-660,D20,Junior,,G7 (L),Grade 7,Strategy & Private Office,0,49400,59290,Policy
Sep-14,uid-661,D20,Junior,,HEO (L),Higher Executive Officer,Strategy & Private Office,0,30510,35350,Policy
Sep-14,uid-662,D20,Junior,,HEO (L),Not in Post,Strategy & Private Office,0,30510,35350,Policy
Sep-14,uid-663,D20,Junior,,SEO (L),Senior Executive Officer,Strategy & Private Office,0,36610,43190,Policy
Sep-14,uid-664,DD68,Junior,,G7 (L),Grade 7,Strategy & Private Office,0,49400,59290,Policy
Sep-14,uid-665,DD75,Junior,,AO (L),Administrative Officer,Strategy & Private Office,0,22070,23170,Policy
Sep-14,uid-666,DD75,Junior,,EO (L),Executive Officer,Strategy & Private Office,0,25500,29210,Policy
Sep-14,uid-667,DD75,Junior,,FS (L),Higher Executive Officer (D),Strategy & Private Office,0,27500,36000,Policy
Sep-14,uid-668,DD75,Junior,,G6 (L),Grade 6,Strategy & Private Office,0,59050,70310,Policy
Sep-14,uid-669,DD75,Junior,,G7 (L),Grade 7,Strategy & Private Office,0,49400,59290,Policy
Sep-14,uid-670,DD75,Junior,,G7 (L),Not in Post,Strategy & Private Office,0,49400,59290,Policy
Sep-14,uid-671,DD75,Junior,,HEO (L),Higher Executive Officer,Strategy & Private Office,0,30510,35350,Policy
Sep-14,uid-672,DD75,Junior,,SEO (L),Senior Executive Officer,Strategy & Private Office,0,36610,43190,Policy
Sep-14,uid-673,DD78,Junior,,AO (L),Administrative Officer,Strategy & Private Office,0,22070,23170,Policy
Sep-14,uid-674,DD75,Junior,,EO (L),Executive Officer,Strategy & Private Office,0,25500,29210,Policy
Sep-14,uid-675,DD75,Junior,,EO (N),Executive Officer,Strategy & Private Office,0,22820,26040,Policy
Sep-14,uid-676,DD75,Junior,,G7 (L),Grade 7,Strategy & Private Office,0,49400,59290,Policy
Sep-14,uid-677,DD75,Junior,,HEO (L),Higher Executive Officer,Strategy & Private Office,0,30510,35350,Policy
Sep-14,uid-678,DD75,Junior,,HEO (N),Higher Executive Officer,Strategy & Private Office,0,27400,31680,Policy
Sep-14,uid-679,DD75,Junior,,SEO (L),Senior Executive Officer,Strategy & Private Office,0,36610,43190,Policy
Sep-14,uid-680,D15,Junior,,G6 (L),Grade 6,Strategy & Private Office,0,59050,70310,Policy
Sep-14,uid-681,D13,Junior,,AA (L),Administrative Assistant,Sustainable Land Management & Livestock Farming,0,19320,19890,Policy
Sep-14,uid-682,D13,Junior,,AO (L),Administrative Officer,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-683,D13,Junior,,AO (L),Personal Secretary,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-684,D13,Junior,,EO (L),Executive Officer,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-685,DD43,Junior,,AO (L),Administrative Officer,Sustainable Land Management & Livestock Farming,0,22070,23170,Policy
Sep-14,uid-686,DD43,Junior,,AO (N),Administrative Officer,Sustainable Land Management & Livestock Farming,0,19060,20010,Policy
Sep-14,uid-687,DD43,Junior,,AO (N),Personal Secretary,Sustainable Land Management & Livestock Farming,0,19060,20010,Policy
Sep-14,uid-688,DD43,Junior,,EO (L),Executive Officer,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-689,DD43,Junior,,EO (N),Executive Officer,Sustainable Land Management & Livestock Farming,0,22820,26040,Policy
Sep-14,uid-690,DD43,Junior,,EO (N),Executive Officer,Sustainable Land Management & Livestock Farming,0,22820,26040,Statisticians
Sep-14,uid-691,DD43,Junior,,FS (N),Assistant Statistician,Sustainable Land Management & Livestock Farming,0,27500,36000,Statisticians
Sep-14,uid-692,DD43,Junior,,G6 (L),Grade 6,Sustainable Land Management & Livestock Farming,0,59050,70310,Policy
Sep-14,uid-693,DD43,Junior,,G6 (N),Grade 6,Sustainable Land Management & Livestock Farming,0,54310,65080,Policy
Sep-14,uid-694,DD43,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-695,DD43,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-696,DD43,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-697,DD43,Junior,,SEO (L),Senior Executive Officer,Sustainable Land Management & Livestock Farming,0,36610,43190,Policy
Sep-14,uid-698,DD43,Junior,,SEO (N),Senior Scientific Officer,Sustainable Land Management & Livestock Farming,0,33900,40000,Science and Engineering
Sep-14,uid-699,DD50,Junior,,AO (N),Administrative Officer,Sustainable Land Management & Livestock Farming,0,19060,20010,Policy
Sep-14,uid-700,DD50,Junior,,AO (N),Personal Secretary,Sustainable Land Management & Livestock Farming,0,19060,20010,Policy
Sep-14,uid-701,DD50,Junior,,EO (L),Executive Officer,Sustainable Land Management & Livestock Farming,0,25500,29210,Policy
Sep-14,uid-702,DD50,Junior,,EO (N),Executive Officer,Sustainable Land Management & Livestock Farming,0,22820,26040,Policy
Sep-14,uid-703,DD50,Junior,,G7 (L),Grade 7,Sustainable Land Management & Livestock Farming,0,49400,59290,Policy
Sep-14,uid-704,DD50,Junior,,G7 (N),Grade 7,Sustainable Land Management & Livestock Farming,0,44970,53910,Policy
Sep-14,uid-705,DD50,Junior,,HEO (L),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,30510,35350,Policy
Sep-14,uid-706,DD50,Junior,,HEO (N),Higher Executive Officer,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
Sep-14,uid-707,DD50,Junior,,HEO (N),Not in Post,Sustainable Land Management & Livestock Farming,0,27400,31680,Policy
