id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
uid-94,1105340,Sep-15,Junior,,B2,Project Management,Navy Command,0,,49835,Programme and Project Management (PPM)
uid-95,1105340,Sep-15,Junior,,B2,Secretariat & Private Office,Navy Command,0,,49835,Operational Delivery
uid-96,1105340,Sep-15,Junior,,B2,Statistics ,Navy Command,0,,49835,Statisticians
uid-97,1105340,Sep-15,Junior,,B2,WOME Safety ,Navy Command,0,,49835,Science and Engineering
uid-98,1105340,Sep-15,Junior,,C1,Administrative Support,Navy Command,0,,37071,Operational Delivery
uid-99,1105340,Sep-15,Junior,,C1,AeroEng(Aero/Struct/Mech),Navy Command,0,,37071,Science and Engineering
uid-100,1105340,Sep-15,Junior,,C1,Afloat Support,Navy Command,0,,37071,Operational Delivery
uid-101,1105340,Sep-15,Junior,,C1,Business Management,Navy Command,0,,37071,Operational Delivery
uid-102,1105340,Sep-15,Junior,,C1,Civilian Training ,Navy Command,0,,37071,Operational Delivery
uid-103,1105340,Sep-15,Junior,,C1,Commercial Operations,Navy Command,0,,37071,Procurement
uid-104,1105340,Sep-15,Junior,,C1,Community Development Work,Navy Command,0,,37071,Operational Delivery
uid-105,1105340,Sep-15,Junior,,C1,Community Service ,Navy Command,0,,37071,Operational Delivery
uid-106,1105340,Sep-15,Junior,,C1,Contract Perf Meas & Mgnt,Navy Command,0,,37071,Procurement
uid-107,1105340,Sep-15,Junior,,C1,Decision Support,Navy Command,0,,37071,Finance
uid-108,1105340,Sep-15,Junior,,C1,Design and Imagery,Navy Command,0,,37071,Communications
uid-109,1105340,Sep-15,Junior,,C1,Direct Military Support,Navy Command,0,,37071,Operational Delivery
uid-110,1105340,Sep-15,Junior,,C1,Estate Advice ,Navy Command,0,,37071,Property and asset management
uid-111,1105340,Sep-15,Junior,,C1,Estate Planning ,Navy Command,0,,37071,Property and asset management
uid-112,1105340,Sep-15,Junior,,C1,Estates Management ,Navy Command,0,,37071,Property and asset management
uid-113,1105340,Sep-15,Junior,,C1,External Communications,Navy Command,0,,37071,Communications
uid-114,1105340,Sep-15,Junior,,C1,Information Technology,Navy Command,0,,37071,Information Technology
uid-115,1105340,Sep-15,Junior,,C1,Internal Communications,Navy Command,0,,37071,Communications
uid-116,1105340,Sep-15,Junior,,C1,Inventory Management,Navy Command,0,,37071,Operational Delivery
uid-117,1105340,Sep-15,Junior,,C1,Knowledge Info Management,Navy Command,0,,37071,Knowledge and Information Management (KIM)
uid-118,1105340,Sep-15,Junior,,C1,Logistics Management ,Navy Command,0,,37071,Operational Delivery
uid-119,1105340,Sep-15,Junior,,C1,Museum ,Navy Command,0,,37071,Knowledge and Information Management (KIM)
uid-120,1105340,Sep-15,Junior,,C1,Nuclear Propulsion ,Navy Command,0,,37071,Science and Engineering
uid-121,1105340,Sep-15,Junior,,C1,Nuclear Weapons,Navy Command,0,,37071,Science and Engineering
uid-122,1105340,Sep-15,Junior,,C1,Obsolete Security ,Navy Command,0,,37071,Operational Delivery
uid-123,1105340,Sep-15,Junior,,C1,Occupational Psychology,Navy Command,0,,37071,Psychology
uid-124,1105340,Sep-15,Junior,,C1,Operational Analysis,Navy Command,0,,37071,Science and Engineering
uid-125,1105340,Sep-15,Junior,,C1,Performance Management,Navy Command,0,,37071,Internal Audit
uid-126,1105340,Sep-15,Junior,,C1,Policy advisor,Navy Command,0,,37071,Policy
uid-127,1105340,Sep-15,Junior,,C1,Port Operations ,Navy Command,0,,37071,Operational Delivery
uid-128,1105340,Sep-15,Junior,,C1,Programme Management,Navy Command,0,,37071,Programme and Project Management (PPM)
uid-129,1105340,Sep-15,Junior,,C1,Project Management,Navy Command,0,,37071,Programme and Project Management (PPM)
uid-130,1105340,Sep-15,Junior,,C1,Safety Management ,Navy Command,0,,37071,Operational Delivery
uid-131,1105340,Sep-15,Junior,,C1,"Safety,Health,Enviroment&Fire",Navy Command,0,,37071,Operational Delivery
uid-132,1105340,Sep-15,Junior,,C1,Science & Engineering policy,Navy Command,0,,37071,Science and Engineering
uid-133,1105340,Sep-15,Junior,,C1,Science - Material Science,Navy Command,0,,37071,Science and Engineering
uid-134,1105340,Sep-15,Junior,,C1,Secretariat & Private Office,Navy Command,0,,37071,Operational Delivery
uid-135,1105340,Sep-15,Junior,,C1,Security Advice ,Navy Command,0,,37071,Operational Delivery
uid-136,1105340,Sep-15,Junior,,C1,Service HR Expert ,Navy Command,0,,37071,Human Resources
uid-137,1105340,Sep-15,Junior,,C1,Supply Chain Management,Navy Command,0,,37071,Operational Delivery
