date,level,id,parentId
Sep-15,,,DFE-1257
Sep-15,,,DFE-1002
Sep-15,,,DFE-1250
Sep-15,,,DFE-1279
Sep-15,,,DFE-1053
Sep-15,,,DFE-1075
Sep-15,,,DFE-1247
Sep-15,,,DFE-1183
Sep-15,,,DFE-1191
Sep-15,,,DFE-1247
Sep-15,,,DFE-1127
Sep-15,,,DFE-1262
Sep-15,,,DFE-1269
Sep-15,,,DFE-1191
Sep-15,,,DFE-1065
Sep-15,,,DFE-1214
Sep-15,,,DFE-1142
Sep-15,,,DFE-1139
Sep-15,,,DFE-1053
Sep-15,,,DFE-1031
Sep-15,,,DFE-1171
Sep-15,,,DFE-1221
Sep-15,,,DFE-1278
Sep-15,,,DFE-1250
Sep-15,,,DFE-1214
Sep-15,,,DFE-1262
Sep-15,,,DFE-1152
Sep-15,,,DFE-1139
Sep-15,,,DFE-1065
Sep-15,,,DFE-1276
Sep-15,,,DFE-1097
Sep-15,,,DFE-1097
Sep-15,,,DFE-1075
Sep-15,,,DFE-1178
Sep-15,,,DFE-1172
Sep-15,,,DFE-1081
Sep-15,,,DFE-1129
Sep-15,,,DFE-1002
Sep-15,,,DFE-1109
Sep-15,,,DFE-1001
Sep-15,,,DFE-1227
Sep-15,,,DFE-1152
Sep-15,,,DFE-1029
Sep-15,,,DFE-1085
Sep-15,,,DFE-1214
Sep-15,,,DFE-1216
Sep-15,,,DFE-1099
Sep-15,,,DFE-1208
Sep-15,,,DFE-1035
Sep-15,,,DFE-1148
Sep-15,,,DFE-1173
Sep-15,,,DFE-1020
Sep-15,,,DFE-1172
Sep-15,,,DFE-1172
Sep-15,,,DFE-1102
Sep-15,,,DFE-1085
Sep-15,,,DFE-1002
Sep-15,,,DFE-1150
Sep-15,,,DFE-1057
Sep-15,,,DFE-1129
Sep-15,,,DFE-1269
Sep-15,,,DFE-1266
Sep-15,,,DFE-1085
Sep-15,,,DFE-1248
Sep-15,,,DFE-1102
Sep-15,,,DFE-1020
Sep-15,,,DFE-1057
Sep-15,,,DFE-1152
Sep-15,,,DFE-1250
Sep-15,,,DFE-1256
Sep-15,,,DFE-1219
Sep-15,,,DFE-1283
Sep-15,,,DFE-1142
Sep-15,,,DFE-1161
Sep-15,,,DFE-1280
Sep-15,,,DFE-1025
Sep-15,,,DFE-1139
Sep-15,,,DFE-1002
Sep-15,,,DFE-1248
Sep-15,,,DFE-1153
Sep-15,,,DFE-1258
Sep-15,,,DFE-1170
Sep-15,,,DFE-1106
Sep-15,,,DFE-1033
Sep-15,,,DFE-1153
Sep-15,,,DFE-1108
Sep-15,,,DFE-1203
Sep-15,,,DFE-1111
Sep-15,,,DFE-1266
Sep-15,,,DFE-1280
Sep-15,,,DFE-1270
Sep-15,,,DFE-1083
Sep-15,,,DFE-1122
Sep-15,,,DFE-1061
Sep-15,,,DFE-1269
Sep-15,,,DFE-1266
Sep-15,,,DFE-1269
Sep-15,,,DFE-1247
Sep-15,,,DFE-1208
Sep-15,,,DFE-1216
Sep-15,,,DFE-1020
Sep-15,,,DFE-1210
Sep-15,,,DFE-1170
Sep-15,,,DFE-1085
Sep-15,,,DFE-1262
Sep-15,,,DFE-1248
Sep-15,,,DFE-1283
Sep-15,,,DFE-1220
Sep-15,,,DFE-1249
Sep-15,,,DFE-1173
Sep-15,,,DFE-1020
Sep-15,,,DFE-1278
Sep-15,,,DFE-1237
Sep-15,,,DFE-1146
Sep-15,,,DFE-1247
Sep-15,,,DFE-1205
Sep-15,,,DFE-1119
Sep-15,,,DFE-1106
Sep-15,,,DFE-1247
Sep-15,,,DFE-1201
Sep-15,,,DFE-1170
Sep-15,,,DFE-1064
Sep-15,,,DFE-1092
Sep-15,,,DFE-1019
Sep-15,,,DFE-1275
Sep-15,,,DFE-1035
Sep-15,,,DFE-1032
Sep-15,,,DFE-1256
Sep-15,,,DFE-1022
Sep-15,,,DFE-1029
Sep-15,,,DFE-1187
Sep-15,,,DFE-1171
Sep-15,,,DFE-1001
Sep-15,,,DFE-1257
Sep-15,,,DFE-1065
Sep-15,,,DFE-1152
Sep-15,,,DFE-1152
Sep-15,,,DFE-1065
Sep-15,,,DFE-1269
Sep-15,,,DFE-1032
Sep-15,,,DFE-1192
Sep-15,,,DFE-1005
Sep-15,,,DFE-1257
Sep-15,,,DFE-1092
Sep-15,,,DFE-1237
Sep-15,,,DFE-1142
Sep-15,,,DFE-1002
Sep-15,,,DFE-1109
Sep-15,,,DFE-1109
Sep-15,,,DFE-1203
Sep-15,,,DFE-1225
Sep-15,,,DFE-1019
Sep-15,,,DFE-1022
Sep-15,,,DFE-1172
Sep-15,,,DFE-1035
Sep-15,,,DFE-1025
Sep-15,,,DFE-1187
Sep-15,,,DFE-1245
Sep-15,,,DFE-1171
Sep-15,,,DFE-1249
Sep-15,,,DFE-1248
Sep-15,,,DFE-1019
Sep-15,,,DFE-1248
Sep-15,,,DFE-1154
Sep-15,,,DFE-1020
Sep-15,,,DFE-1227
Sep-15,,,DFE-1279
Sep-15,,,DFE-1109
Sep-15,,,DFE-1214
Sep-15,,,DFE-1260
Sep-15,,,DFE-1219
Sep-15,,,DFE-1227
Sep-15,,,DFE-1102
Sep-15,,,DFE-1075
Sep-15,,,DFE-1283
Sep-15,,,DFE-1064
Sep-15,,,DFE-1016
Sep-15,,,DFE-1033
Sep-15,,,DFE-1281
Sep-15,,,DFE-1146
Sep-15,,,DFE-1022
Sep-15,,,DFE-1170
Sep-15,,,DFE-1275
Sep-15,,,DFE-1220
Sep-15,,,DFE-1259
Sep-15,,,DFE-1283
Sep-15,,,DFE-1265
Sep-15,,,DFE-1210
Sep-15,,,DFE-1150
Sep-15,,,DFE-1016
Sep-15,,,DFE-1183
