id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
uid-413,CLG176,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-414,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-415,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-416,CLG133,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Policy
uid-417,CLG201,Sep-14,Junior,,Grade 6 (G6),Senior Information Manager,Finance and Corporate Services,0,50203,70375,Knowledge and Information Management (KIM)
uid-418,CLG201,Sep-14,Junior,,Senior Executive Officer (SEO),IT Manager,Finance and Corporate Services,0,32311,45985,Information Technology
uid-419,CLG189,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-420,CLG157,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-421,CLG172,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Localism,0,19335,25847,Policy
uid-422,CLG197,Sep-14,Junior,,Senior Executive Officer (SEO),Finance Officer,Finance and Corporate Services,0,32311,45985,Finance
uid-423,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-424,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-425,CLG137,Sep-14,Junior,,Fast Stream (HEOD),Analyst,Localism,0,27000,35000,Social Research
uid-426,CLG197,Sep-14,Junior,,Higher Executive Officer (HEO),IT Manager,Finance and Corporate Services,0,26058,39513,Information Technology
uid-427,CLG218,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Finance and Corporate Services,0,22279,31225,Policy
uid-428,CLG239,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Policy
uid-429,CLG190,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Neighbourhoods,0,19335,25847,Planning
uid-430,CLG194,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-431,CLG228,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-432,CLG146,Sep-14,Junior,,Grade 7 (G7),Not in Post,Finance and Corporate Services,0,40852,57110,Policy
uid-433,CLG188,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Neighbourhoods,0,19335,25847,Planning
uid-434,CLG171,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-435,CLG194,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Policy
uid-436,CLG154,Sep-14,Junior,,Executive Officer (EO),Private Secretary,"Strategy, Comms and Private Offices",0,22279,31225,Policy
uid-437,CLG187,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-438,CLG189,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Planning
uid-439,CLG189,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-440,CLG241,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Policy
uid-441,CLG158,Sep-14,Junior,,Fast Stream (HEOD),Policy Adviser,Localism,0,27000,35000,Policy
uid-442,CLG194,Sep-14,Junior,,Grade 7 (G7),Not in Post,Neighbourhoods,0,40852,57110,Policy
uid-443,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-444,CLG176,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Policy
uid-445,CLG170,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-446,CLG169,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Localism,0,32311,45985,Policy
uid-447,CLG201,Sep-14,Junior,,Executive Officer (EO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,22279,31225,Knowledge and Information Management (KIM)
uid-448,CLG165,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-449,CLG178,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-450,CLG154,Sep-14,Junior,,Executive Officer (EO),Private Secretary,"Strategy, Comms and Private Offices",0,22279,31225,Policy
uid-451,CLG190,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Planning
uid-452,CLG175,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-453,CLG165,Sep-14,Junior,,Executive Officer (EO),IT Support Officer,Localism,0,22279,31225,Information Technology
uid-454,CLG232,Sep-14,Junior,,Grade 7 (G7),Senior Finance Manager,Finance and Corporate Services,0,40852,57110,Finance
uid-455,CLG154,Sep-14,Junior,,Higher Executive Officer (HEO),Correspondence Manager,"Strategy, Comms and Private Offices",0,26058,39513,Policy
uid-456,CLG218,Sep-14,Junior,,Grade 7 (G7),Senior Analyst,Finance and Corporate Services,0,40852,57110,Social Research
uid-457,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Not in Post,Neighbourhoods,0,26058,39513,Operational Delivery
uid-458,CLG170,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Localism,0,32311,45985,Policy
uid-459,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-460,CLG182,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Policy
uid-461,CLG243,Sep-14,Junior,,Fast Stream (HEOD),Policy Adviser,Neighbourhoods,0,27000,35000,Policy
uid-462,CLG154,Sep-14,Junior,,Grade 7 (G7),Principal Private Secretary,"Strategy, Comms and Private Offices",0,40852,57110,Policy
uid-463,CLG197,Sep-14,Junior,,Administrative Officer (AO),Finance Support Officer,Finance and Corporate Services,0,19335,25847,Finance
uid-464,CLG167,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-465,CLG227,Sep-14,Junior,,Executive Officer (EO),Programme Support Officer,Neighbourhoods,0,22279,31225,Operational Delivery
uid-466,CLG175,Sep-14,Junior,,Fast Stream (HEOD),Policy Adviser,Neighbourhoods,0,27000,35000,Policy
uid-467,CLG194,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Policy
uid-468,CLG142,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-469,CLG188,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-470,CLG201,Sep-14,Junior,,Administrative Officer (AO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,19335,25847,Knowledge and Information Management (KIM)
uid-471,CLG222,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Finance and Corporate Services,0,26058,39513,Policy
uid-472,CLG172,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-473,CLG227,Sep-14,Junior,,Grade 7 (G7),Programme Office Manager,Neighbourhoods,0,40852,57110,Operational Delivery
uid-474,CLG230,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Troubled Families,0,40852,57110,Policy
uid-475,CLG181,Sep-14,Junior,,Administrative Officer (AO),Not in Post,Finance and Corporate Services,0,19335,25847,Policy
uid-476,CLG190,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-477,CLG154,Sep-14,Junior,,Senior Executive Officer (SEO),Private Secretary,"Strategy, Comms and Private Offices",0,32311,45985,Policy
uid-478,CLG163,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-479,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-480,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-481,CLG163,Sep-14,Junior,,Higher Executive Officer (HEO),Statistician,Localism,0,26058,39513,Statisticians
uid-482,CLG154,Sep-14,Junior,,Grade 7 (G7),Principal Private Secretary,"Strategy, Comms and Private Offices",0,40852,57110,Policy
uid-483,CLG189,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-484,CLG157,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-485,CLG197,Sep-14,Junior,,Higher Executive Officer (HEO),Finance Officer,Finance and Corporate Services,0,26058,39513,Finance
uid-486,CLG172,Sep-14,Junior,,Executive Officer (EO),Statistical Support Officer,Localism,0,22279,31225,Statisticians
uid-487,CLG201,Sep-14,Junior,,Senior Executive Officer (SEO),IT Manager,Finance and Corporate Services,0,32311,45985,Information Technology
uid-488,CLG177,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Policy
uid-489,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-490,CLG201,Sep-14,Junior,,Administrative Officer (AO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,19335,25847,Knowledge and Information Management (KIM)
uid-491,CLG197,Sep-14,Junior,,Senior Executive Officer (SEO),Finance Officer,Finance and Corporate Services,0,32311,45985,Finance
uid-492,CLG184,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Policy
uid-493,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-494,CLG186,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-495,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-496,CLG171,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-497,CLG172,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Localism,0,32311,45985,Policy
uid-498,CLG242,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,"Strategy, Comms and Private Offices",0,32311,45985,Policy
uid-499,CLG201,Sep-14,Junior,,Higher Executive Officer (HEO),IT Manager,Finance and Corporate Services,0,26058,39513,Information Technology
uid-500,CLG197,Sep-14,Junior,,Higher Executive Officer (HEO),IT Manager,Finance and Corporate Services,0,26058,39513,Information Technology
uid-501,CLG146,Sep-14,Junior,,Administrative Officer (AO),HR Support Officer,Finance and Corporate Services,0,19335,25847,Human Resources
uid-502,CLG222,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Finance and Corporate Services,0,26058,39513,Policy
uid-503,CLG154,Sep-14,Junior,,Executive Officer (EO),Private Secretary,"Strategy, Comms and Private Offices",0,22279,31225,Policy
uid-504,CLG244,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-505,CLG224,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Finance and Corporate Services,0,32311,45985,Policy
uid-506,CLG221,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Finance and Corporate Services,0,19335,25847,Policy
uid-507,CLG239,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-508,CLG189,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Planning
uid-509,CLG201,Sep-14,Junior,,Executive Officer (EO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,22279,31225,Knowledge and Information Management (KIM)
uid-510,CLG188,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Planning
uid-511,CLG194,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Neighbourhoods,0,19335,25847,Policy
uid-512,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-513,CLG204,Sep-14,Junior,,Grade 7 (G7),Senior Internal Auditor,Finance and Corporate Services,0,40852,57110,Internal Audit
uid-514,CLG217,Sep-14,Junior,,Grade 7 (G7),Senior Economist,Finance and Corporate Services,0,40852,57110,Economics
uid-515,CLG189,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Planning
uid-516,CLG154,Sep-14,Junior,,Executive Officer (EO),Private Secretary,"Strategy, Comms and Private Offices",0,22279,31225,Policy
uid-517,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-518,CLG178,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-519,CLG218,Sep-14,Junior,,Executive Officer (EO),Statistical Support Officer,Finance and Corporate Services,0,22279,31225,Statisticians
uid-520,CLG171,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-521,CLG224,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Finance and Corporate Services,0,32311,45985,Policy
uid-522,CLG227,Sep-14,Junior,,Grade 7 (G7),Programme Office Manager,Neighbourhoods,0,40852,57110,Operational Delivery
uid-523,CLG159,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-524,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-525,CLG222,Sep-14,Junior,,Senior Executive Officer (SEO),Analyst,Finance and Corporate Services,0,32311,45985,Social Research
uid-526,CLG188,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-527,CLG189,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-528,CLG184,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Science and Engineering
uid-529,CLG157,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-530,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-531,CLG192,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Policy
uid-532,CLG192,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Policy
uid-533,CLG197,Sep-14,Junior,,Grade 6 (G6),Senior Finance Manager,Finance and Corporate Services,0,50203,70375,Finance
uid-534,CLG215,Sep-14,Junior,,Executive Officer (EO),Statistical Support Officer,Finance and Corporate Services,0,22279,31225,Statisticians
uid-535,CLG197,Sep-14,Junior,,Grade 7 (G7),Senior IT Manager,Finance and Corporate Services,0,40852,57110,Information Technology
uid-536,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-537,CLG181,Sep-14,Junior,,Grade 7 (G7),Senior Economist,Finance and Corporate Services,0,40852,57110,Economics
uid-538,CLG154,Sep-14,Junior,,Administrative Officer (AO),Correspondence Manager,"Strategy, Comms and Private Offices",0,19335,25847,Policy
uid-539,CLG158,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Localism,0,19335,25847,Policy
uid-540,CLG243,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-541,CLG146,Sep-14,Junior,,Higher Executive Officer (HEO),HR Officer,Finance and Corporate Services,0,26058,39513,Human Resources
uid-542,CLG235,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-543,CLG169,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-544,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-545,CLG197,Sep-14,Junior,,Senior Executive Officer (SEO),IT Manager,Finance and Corporate Services,0,32311,45985,Information Technology
uid-546,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-547,CLG201,Sep-14,Junior,,Higher Executive Officer (HEO),IT Manager,Finance and Corporate Services,0,26058,39513,Information Technology
uid-548,CLG186,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-549,CLG154,Sep-14,Junior,,Fast Stream (HEOD),Private Secretary,"Strategy, Comms and Private Offices",0,27000,35000,Policy
uid-550,CLG224,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Finance and Corporate Services,0,26058,39513,Policy
uid-551,CLG201,Sep-14,Junior,,Administrative Officer (AO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,19335,25847,Knowledge and Information Management (KIM)
uid-552,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-553,CLG177,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-554,CLG243,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Neighbourhoods,0,50203,70375,Policy
uid-555,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-556,CLG197,Sep-14,Junior,,Senior Executive Officer (SEO),Finance Officer,Finance and Corporate Services,0,32311,45985,Finance
uid-557,CLG246,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-558,CLG218,Sep-14,Junior,,Senior Executive Officer (SEO),Statistician,Finance and Corporate Services,0,32311,45985,Statisticians
uid-559,CLG194,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-560,CLG246,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-561,CLG227,Sep-14,Junior,,Grade 7 (G7),Programme Office Manager,Neighbourhoods,0,40852,57110,Operational Delivery
uid-562,CLG218,Sep-14,Junior,,Senior Executive Officer (SEO),Statistician,Finance and Corporate Services,0,32311,45985,Statisticians
uid-563,CLG160,Sep-14,Junior,,Grade 7 (G7),Senior Analyst,Localism,0,40852,57110,Social Research
uid-564,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-565,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-566,CLG197,Sep-14,Junior,,Higher Executive Officer (HEO),Finance Officer,Finance and Corporate Services,0,26058,39513,Finance
uid-567,CLG217,Sep-14,Junior,,Grade 7 (G7),Senior Economist,Finance and Corporate Services,0,40852,57110,Economics
uid-568,CLG213,Sep-14,Junior,,Higher Executive Officer (HEO),Press Officer,"Strategy, Comms and Private Offices",0,26058,39513,Communications
uid-569,CLG162,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-570,CLG197,Sep-14,Junior,,Executive Officer (EO),Finance Support Officer,Finance and Corporate Services,0,22279,31225,Finance
uid-571,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-572,CLG142,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-573,CLG201,Sep-14,Junior,,Higher Executive Officer (HEO),Knowledge Information Management Manager,Finance and Corporate Services,0,26058,39513,Knowledge and Information Management (KIM)
uid-574,CLG197,Sep-14,Junior,,Senior Executive Officer (SEO),Finance Officer,Finance and Corporate Services,0,32311,45985,Finance
uid-575,CLG218,Sep-14,Junior,,Senior Executive Officer (SEO),Statistician,Finance and Corporate Services,0,32311,45985,Statisticians
uid-576,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-577,CLG187,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-578,CLG189,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-579,CLG190,Sep-14,Junior,,Administrative Officer (AO),Policy Support Officer,Neighbourhoods,0,19335,25847,Planning
uid-580,CLG171,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-581,CLG217,Sep-14,Junior,,Grade 7 (G7),Senior Analyst,Finance and Corporate Services,0,40852,57110,Social Research
uid-582,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-583,CLG217,Sep-14,Junior,,Grade 7 (G7),Senior Economist,Finance and Corporate Services,0,40852,57110,Economics
uid-584,CLG204,Sep-14,Junior,,Senior Executive Officer (SEO),Internal Auditor,Finance and Corporate Services,0,32311,45985,Internal Audit
uid-585,CLG142,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Planning
uid-586,CLG157,Sep-14,Junior,,Grade 7 (G7),Not in Post,Localism,0,40852,57110,Policy
uid-587,CLG189,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-588,CLG133,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-589,CLG172,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-590,CLG164,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-591,CLG182,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Neighbourhoods,0,32311,45985,Policy
uid-592,CLG132,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-593,CLG201,Sep-14,Junior,,Executive Officer (EO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,22279,31225,Knowledge and Information Management (KIM)
uid-594,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-595,CLG176,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-596,CLG170,Sep-14,Junior,,Executive Officer (EO),IT Support Officer,Localism,0,22279,31225,Information Technology
uid-597,CLG201,Sep-14,Junior,,Administrative Officer (AO),Knowledge Information Management Support Officer,Finance and Corporate Services,0,19335,25847,Knowledge and Information Management (KIM)
uid-598,CLG218,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Finance and Corporate Services,0,22279,31225,Policy
uid-599,CLG164,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Localism,0,40852,57110,Policy
uid-600,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-601,CLG213,Sep-14,Junior,,Higher Executive Officer (HEO),Press Officer,"Strategy, Comms and Private Offices",0,26058,39513,Communications
uid-602,CLG235,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Localism,0,26058,39513,Policy
uid-603,CLG154,Sep-14,Junior,,Administrative Officer (AO),Correspondence Manager,"Strategy, Comms and Private Offices",0,19335,25847,Policy
uid-604,CLG154,Sep-14,Junior,,Senior Executive Officer (SEO),Private Secretary,"Strategy, Comms and Private Offices",0,32311,45985,Policy
uid-605,CLG214,Sep-14,Junior,,Higher Executive Officer (HEO),Communications Manager,"Strategy, Comms and Private Offices",0,26058,39513,Communications
uid-606,CLG222,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Finance and Corporate Services,0,40852,57110,Policy
uid-607,CLG176,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-608,CLG177,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-609,CLG172,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Localism,0,22279,31225,Policy
uid-610,CLG249,Sep-14,Junior,,Executive Officer (EO),Policy Support Officer,Neighbourhoods,0,22279,31225,Policy
uid-611,CLG224,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Finance and Corporate Services,0,50203,70375,Policy
uid-612,CLG204,Sep-14,Junior,,Higher Executive Officer (HEO),Internal Auditor,Finance and Corporate Services,0,26058,39513,Internal Audit
uid-613,CLG186,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-614,CLG186,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Planning
uid-615,CLG146,Sep-14,Junior,,Executive Officer (EO),HR Support Officer,Finance and Corporate Services,0,22279,31225,Human Resources
uid-616,CLG146,Sep-14,Junior,,Executive Officer (EO),HR Support Officer,Finance and Corporate Services,0,22279,31225,Human Resources
uid-617,CLG227,Sep-14,Junior,,Senior Executive Officer (SEO),Programme Manager,Neighbourhoods,0,32311,45985,Operational Delivery
uid-618,CLG230,Sep-14,Junior,,Grade 6 (G6),Senior Policy Adviser,Troubled Families,0,50203,70375,Policy
uid-619,CLG227,Sep-14,Junior,,Higher Executive Officer (HEO),Programme Manager,Neighbourhoods,0,26058,39513,Operational Delivery
uid-620,CLG227,Sep-14,Junior,,Executive Officer (EO),Programme Support Officer,Neighbourhoods,0,22279,31225,Operational Delivery
uid-621,CLG197,Sep-14,Junior,,Administrative Officer (AO),Finance Support Officer,Finance and Corporate Services,0,19335,25847,Finance
uid-622,CLG182,Sep-14,Junior,,Grade 7 (G7),Senior Policy Adviser,Neighbourhoods,0,40852,57110,Policy
uid-623,CLG189,Sep-14,Junior,,Higher Executive Officer (HEO),Policy Adviser,Neighbourhoods,0,26058,39513,Planning
uid-624,CLG227,Sep-14,Junior,,Executive Officer (EO),Programme Support Officer,Neighbourhoods,0,22279,31225,Operational Delivery
uid-625,CLG230,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Troubled Families,0,32311,45985,Policy
uid-626,CLG172,Sep-14,Junior,,Senior Executive Officer (SEO),Policy Adviser,Localism,0,32311,45985,Policy
uid-627,CLG213,Sep-14,Junior,,Senior Executive Officer (SEO),Press Officer,"Strategy, Comms and Private Offices",0,32311,45985,Communications
uid-628,CLG218,Sep-14,Junior,,Senior Executive Officer (SEO),Analyst,Finance and Corporate Services,0,32311,45985,Social Research
