date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-15,,OD239,Junior,,,HR Support Officer,Commercial,0,"18,415","24,012",Human Resources
Sep-15,,OD239,Junior,,,Operations Support Officer,Commercial,0,"18,415","24,012",Operational Delivery
Sep-15,,OD239,Junior,,,Procurement Support Officer,Commercial,0,"18,415","24,012",Procurement
Sep-15,,OD239,Junior,,,Assistant Director,Commercial,0,"58,935","74,581",Procurement
Sep-15,,OD239,Junior,,,Senior Finance Manager,Commercial,0,"58,935","74,581",Finance
Sep-15,,OD239,Junior,,,Senior IT Manager,Commercial,0,"58,935","74,581",Information Technology
Sep-15,,OD239,Junior,,,Senior Procurement Officer,Commercial,0,"58,935","74,581",Procurement
Sep-15,,OD239,Junior,,,Manager,Commercial,0,"47,903","61,898",Finance
Sep-15,,OD239,Junior,,,Manager,Commercial,0,"47,903","61,898",Procurement
Sep-15,,OD239,Junior,,,Senior IT Manager,Commercial,0,"47,903","61,898",Information Technology
Sep-15,,OD239,Junior,,,Senior Procurement Officer,Commercial,0,"47,903","61,898",Procurement
Sep-15,,OD239,Junior,,,Senior Project and Programme Manager,Commercial,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD239,Junior,,,HR Officer,Commercial,0,"29,068","37,291",Human Resources
Sep-15,,OD239,Junior,,,IT Manager,Commercial,0,"29,068","37,291",Information Technology
Sep-15,,OD239,Junior,,,Procurement Officer,Commercial,0,"29,068","37,291",Procurement
Sep-15,,OD239,Junior,,,Finance Officer,Commercial,0,"23,367","30,483",Finance
Sep-15,,OD239,Junior,,,Procurement Officer,Commercial,0,"23,367","30,483",Procurement
Sep-15,,OD239,Junior,,,Project and Programme Manager,Commercial,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD239,Junior,,,Manager,Commercial,0,"35,409","43,071",Information Technology
Sep-15,,OD239,Junior,,,Manager,Commercial,0,"35,409","43,071",Procurement
Sep-15,,OD239,Junior,,,Senior IT Manager,Commercial,0,"35,409","43,071",Information Technology
Sep-15,,OD239,Junior,,,Senior Procurement Officer,Commercial,0,"35,409","43,071",Procurement
Sep-15,,OD239,Junior,,,Senior Project and Programme Manager,Commercial,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD259,Junior,,,Communications Manager,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD259,Junior,,,Communications Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD260,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"58,935","74,581",Communications
Sep-15,,OD260,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"47,903","61,898",Communications
Sep-15,,OD260,Junior,,,Team Leader,Corporate Communications Office,0,"47,903","61,898",Communications
Sep-15,,OD260,Junior,,,Communications Manager,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD260,Junior,,,Operational Manager,Corporate Communications Office,0,"29,068","37,291",Operational Delivery
Sep-15,,OD260,Junior,,,Communications Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD260,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD260,Junior,,,Team Leader,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD261,Junior,,,Communications Support Officer,Corporate Communications Office,0,"15,529","20,568",Communications
Sep-15,,OD261,Junior,,,Communications Support Officer,Corporate Communications Office,0,"18,415","24,012",Communications
Sep-15,,OD261,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"58,935","74,581",Communications
Sep-15,,OD261,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"47,903","61,898",Communications
Sep-15,,OD261,Junior,,,Communications Manager,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD261,Junior,,,Project and Programme Manager,Corporate Communications Office,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD261,Junior,,,Web Manager,Corporate Communications Office,0,"29,068","37,291",Information Technology
Sep-15,,OD261,Junior,,,Communications Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD261,Junior,,,IT Manager,Corporate Communications Office,0,"23,367","30,483",Information Technology
Sep-15,,OD261,Junior,,,Web Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD261,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD261,Junior,,,Senior Project and Programme Manager,Corporate Communications Office,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD261,Junior,,,Team Leader,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD446,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"58,935","74,581",Communications
Sep-15,,OD446,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"47,903","61,898",Communications
Sep-15,,OD446,Junior,,,Communications Manager,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD446,Junior,,,Statistician,Corporate Communications Office,0,"29,068","37,291",Statisticians
Sep-15,,OD446,Junior,,,Communications Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD446,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD447,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"58,935","74,581",Communications
Sep-15,,OD447,Junior,,,Senior Librarians/Information Specialists,Corporate Communications Office,0,"58,935","74,581",Other
Sep-15,,OD447,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"47,903","61,898",Communications
Sep-15,,OD447,Junior,,,Communications Manager,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD447,Junior,,,Press Officer,Corporate Communications Office,0,"29,068","37,291",Communications
Sep-15,,OD447,Junior,,,Communications Manager,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD447,Junior,,,Press Officer,Corporate Communications Office,0,"23,367","30,483",Communications
Sep-15,,OD447,Junior,,,Senior Communications Manager,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD447,Junior,,,Senior Press Officer,Corporate Communications Office,0,"35,409","43,071",Communications
Sep-15,,OD105,Junior,,,Senior Project and Programme Manager,Corporate Finance,0,"58,935","74,581",Programme and Project Management (PPM)
Sep-15,,OD105,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD105,Junior,,,Finance Officer,Corporate Finance,0,"29,068","37,291",Finance
Sep-15,,OD105,Junior,,,Operational Manager,Corporate Finance,0,"29,068","37,291",Operational Delivery
Sep-15,,OD105,Junior,,,Project and Programme Manager,Corporate Finance,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD105,Junior,,,Finance Officer,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD105,Junior,,,Personal Assistant,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD105,Junior,,,Private Secretary,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD105,Junior,,,Senior Project and Programme Manager,Corporate Finance,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD248,Junior,,,Finance Support Officer,Corporate Finance,0,"15,529","20,568",Finance
Sep-15,,OD248,Junior,,,Banking Officer,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD248,Junior,,,Banking Support Officer,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD248,Junior,,,Collector,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD248,Junior,,,Finance Support Officer,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD248,Junior,,,Operations Support Officer,Corporate Finance,0,"18,415","24,012",Operational Delivery
Sep-15,,OD248,Junior,,,Tax Support Officer,Corporate Finance,0,"18,415","24,012",Tax Professionals
Sep-15,,OD248,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD248,Junior,,,Business Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD248,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD248,Junior,,,Business Support,Corporate Finance,0,"29,068","37,291",Property and asset management
Sep-15,,OD248,Junior,,,Finance Officer,Corporate Finance,0,"29,068","37,291",Finance
Sep-15,,OD248,Junior,,,Operational Manager,Corporate Finance,0,"29,068","37,291",Operational Delivery
Sep-15,,OD248,Junior,,,Policy Adviser,Corporate Finance,0,"29,068","37,291",Policy
Sep-15,,OD248,Junior,,,Project and Programme Manager,Corporate Finance,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD248,Junior,,,Tax Officer,Corporate Finance,0,"29,068","37,291",Tax Professionals
Sep-15,,OD248,Junior,,,Banking Officer,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD248,Junior,,,Banking Officer,Corporate Finance,0,"23,367","30,483",Human Resources
Sep-15,,OD248,Junior,,,Finance Officer,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD248,Junior,,,HR Officer,Corporate Finance,0,"23,367","30,483",Human Resources
Sep-15,,OD248,Junior,,,Operational Manager,Corporate Finance,0,"23,367","30,483",Operational Delivery
Sep-15,,OD248,Junior,,,Project and Programme Manager,Corporate Finance,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD248,Junior,,,Team Leader,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD248,Junior,,,Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD248,Junior,,,Senior Analyst,Corporate Finance,0,"35,409","43,071",Knowledge and Information Management (KIM)
Sep-15,,OD248,Junior,,,Senior Analyst,Corporate Finance,0,"35,409","43,071",Policy
Sep-15,,OD248,Junior,,,Senior Compliance Accountant,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD248,Junior,,,Senior Finance Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD248,Junior,,,Senior Operational Manager,Corporate Finance,0,"35,409","43,071",Operational Delivery
Sep-15,,OD248,Junior,,,Senior Policy Adviser,Corporate Finance,0,"35,409","43,071",Policy
Sep-15,,OD248,Junior,,,Team Leader,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD251,Junior,,,Senior Finance Manager,Corporate Finance,0,"25,000","43,192",Finance
Sep-15,,OD253,Junior,,,Finance Support Officer,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD253,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD253,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD253,Junior,,,Senior Policy Adviser,Corporate Finance,0,"47,903","61,898",Policy
Sep-15,,OD253,Junior,,,Team Leader,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD253,Junior,,,Finance Officer,Corporate Finance,0,"29,068","37,291",Finance
Sep-15,,OD253,Junior,,,Tax Officer,Corporate Finance,0,"29,068","37,291",Tax Professionals
Sep-15,,OD253,Junior,,,Senior Finance Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD254,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD254,Junior,,,Senior Research Officer,Corporate Finance,0,"58,935","74,581",Social Research
Sep-15,,OD254,Junior,,,Senior Analyst,Corporate Finance,0,"47,903","61,898",Knowledge and Information Management (KIM)
Sep-15,,OD254,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD254,Junior,,,Senior Project and Programme Manager,Corporate Finance,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD254,Junior,,,Senior Statistician,Corporate Finance,0,"47,903","61,898",Statisticians
Sep-15,,OD254,Junior,,,Senior Tax Officer,Corporate Finance,0,"47,903","61,898",Tax Professionals
Sep-15,,OD254,Junior,,,Business Manager,Corporate Finance,0,"35,409","43,071",Property and asset management
Sep-15,,OD254,Junior,,,Senior Finance Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD255,Junior,,,Analyst,Corporate Finance,0,"25,000","43,192",Operational Research
Sep-15,,OD255,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD255,Junior,,,Senior Statistician,Corporate Finance,0,"58,935","74,581",Statisticians
Sep-15,,OD255,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD255,Junior,,,Senior Operational Researcher,Corporate Finance,0,"47,903","61,898",Operational Research
Sep-15,,OD255,Junior,,,Senior Tax Officer,Corporate Finance,0,"47,903","61,898",Tax Professionals
Sep-15,,OD255,Junior,,,Statistician,Corporate Finance,0,"29,068","37,291",Statisticians
Sep-15,,OD255,Junior,,,Finance Officer,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD255,Junior,,,Senior Economist,Corporate Finance,0,"35,409","43,071",Economics
Sep-15,,OD255,Junior,,,Senior Finance Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD321,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD584,Junior,,,Finance Support Officer,Corporate Finance,0,"18,415","24,012",Finance
Sep-15,,OD584,Junior,,,Senior Finance Manager,Corporate Finance,0,"58,935","74,581",Finance
Sep-15,,OD584,Junior,,,Senior Finance Manager,Corporate Finance,0,"47,903","61,898",Finance
Sep-15,,OD584,Junior,,,Senior Project and Programme Manager,Corporate Finance,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD584,Junior,,,Finance Officer,Corporate Finance,0,"29,068","37,291",Finance
Sep-15,,OD584,Junior,,,HR Officer,Corporate Finance,0,"29,068","37,291",Human Resources
Sep-15,,OD584,Junior,,,Pacesetter Practitioner,Corporate Finance,0,"29,068","37,291",Other
Sep-15,,OD584,Junior,,,Project and Programme Manager,Corporate Finance,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD584,Junior,,,Finance Officer,Corporate Finance,0,"23,367","30,483",Finance
Sep-15,,OD584,Junior,,,Senior Finance Manager,Corporate Finance,0,"35,409","43,071",Finance
Sep-15,,OD584,Junior,,,Senior Project and Programme Manager,Corporate Finance,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,Senior Project and Programme Manager,Corporate Services Change,0,"58,935","74,581",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,Manager,Corporate Services Change,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,Senior HR manager,Corporate Services Change,0,"47,903","61,898",Human Resources
Sep-15,,OD108,Junior,,,Senior Project and Programme Manager,Corporate Services Change,0,"47,903","61,898",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,HR Officer,Corporate Services Change,0,"29,068","37,291",Human Resources
Sep-15,,OD108,Junior,,,Pacesetter Practitioner,Corporate Services Change,0,"29,068","37,291",Other
Sep-15,,OD108,Junior,,,Project and Programme Manager,Corporate Services Change,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,Business Support,Corporate Services Change,0,"23,367","30,483",Human Resources
Sep-15,,OD108,Junior,,,HR Officer,Corporate Services Change,0,"23,367","30,483",Human Resources
Sep-15,,OD108,Junior,,,Project and Programme Manager,Corporate Services Change,0,"23,367","30,483",Programme and Project Management (PPM)
Sep-15,,OD108,Junior,,,Pacesetter Practitioner,Corporate Services Change,0,"35,409","43,071",Other
Sep-15,,OD108,Junior,,,Senior Finance Manager,Corporate Services Change,0,"35,409","43,071",Finance
Sep-15,,OD113,Junior,,,Senior Policy Adviser,Counter Avoidance Directorate,0,"47,903","61,898",Policy
Sep-15,,OD288,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD302,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD429,Junior,,,Trainer,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD514,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD514,Junior,,,Tax Officer,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD517,Junior,,,Operations Support Officer,Counter Avoidance Directorate,0,"15,529","20,568",Operational Delivery
Sep-15,,OD517,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"15,529","20,568",Tax Professionals
Sep-15,,OD517,Junior,,,Banking Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Finance
Sep-15,,OD517,Junior,,,Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Finance
Sep-15,,OD517,Junior,,,Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD517,Junior,,,Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD517,Junior,,,Collector,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD517,Junior,,,Collector,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD517,Junior,,,Contact Centre Adviser,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD517,Junior,,,Economist,Counter Avoidance Directorate,0,"18,415","24,012",Economics
Sep-15,,OD517,Junior,,,IT Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Information Technology
Sep-15,,OD517,Junior,,,Operations Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD517,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD517,Junior,,,Investigator,Counter Avoidance Directorate,0,"58,935","74,581",Tax Professionals
Sep-15,,OD517,Junior,,,Senior Operational Manager,Counter Avoidance Directorate,0,"58,935","74,581",Operational Delivery
Sep-15,,OD517,Junior,,,Senior Project and Programme Manager,Counter Avoidance Directorate,0,"58,935","74,581",Programme and Project Management (PPM)
Sep-15,,OD517,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"58,935","74,581",Tax Professionals
Sep-15,,OD517,Junior,,,Investigator,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD517,Junior,,,Manager,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD517,Junior,,,Senior Operational Manager,Counter Avoidance Directorate,0,"47,903","61,898",Operational Delivery
Sep-15,,OD517,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD517,Junior,,,Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD517,Junior,,,Compliance Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Finance
Sep-15,,OD517,Junior,,,Compliance Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Operational Delivery
Sep-15,,OD517,Junior,,,Compliance Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD517,Junior,,,Investigator,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD517,Junior,,,IT Manager,Counter Avoidance Directorate,0,"29,068","37,291",Information Technology
Sep-15,,OD517,Junior,,,Manager,Counter Avoidance Directorate,0,"29,068","37,291",Operational Delivery
Sep-15,,OD517,Junior,,,Operational Manager,Counter Avoidance Directorate,0,"29,068","37,291",Operational Delivery
Sep-15,,OD517,Junior,,,Project and Programme Manager,Counter Avoidance Directorate,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD517,Junior,,,Tax Officer,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD517,Junior,,,Business Support,Counter Avoidance Directorate,0,"23,367","30,483",Property and asset management
Sep-15,,OD517,Junior,,,Caseworker,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD517,Junior,,,Investigator,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD517,Junior,,,IT Manager,Counter Avoidance Directorate,0,"23,367","30,483",Information Technology
Sep-15,,OD517,Junior,,,Manager,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD517,Junior,,,Operational Manager,Counter Avoidance Directorate,0,"23,367","30,483",Operational Delivery
Sep-15,,OD517,Junior,,,Tax Officer,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD517,Junior,,,Team Leader,Counter Avoidance Directorate,0,"23,367","30,483",Operational Delivery
Sep-15,,OD517,Junior,,,Team Leader,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD517,Junior,,,Investigator,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD517,Junior,,,Senior Manager,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD517,Junior,,,Senior Operational Manager,Counter Avoidance Directorate,0,"35,409","43,071",Operational Delivery
Sep-15,,OD517,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD517,Junior,,,Team Leader,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD518,Junior,,,Operations Support Officer,Counter Avoidance Directorate,0,"15,529","20,568",Operational Delivery
Sep-15,,OD518,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"15,529","20,568",Tax Professionals
Sep-15,,OD518,Junior,,,Banking Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Finance
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD518,Junior,,,Collector,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD518,Junior,,,Compliance Support Caseworker,Counter Avoidance Directorate,0,"18,415","24,012",Finance
Sep-15,,OD518,Junior,,,Operations Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD518,Junior,,,Personal Assistant,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD518,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD518,Junior,,,Senior HR manager,Counter Avoidance Directorate,0,"58,935","74,581",Human Resources
Sep-15,,OD518,Junior,,,Senior Operational Manager,Counter Avoidance Directorate,0,"58,935","74,581",Operational Delivery
Sep-15,,OD518,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"58,935","74,581",Tax Professionals
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD518,Junior,,,Investigator,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD518,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD518,Junior,,,Team Leader,Counter Avoidance Directorate,0,"47,903","61,898",Operational Delivery
Sep-15,,OD518,Junior,,,Analyst,Counter Avoidance Directorate,0,"29,068","37,291",Knowledge and Information Management (KIM)
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Operational Delivery
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD518,Junior,,,Compliance Caseworker,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD518,Junior,,,Investigator,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD518,Junior,,,IT Manager,Counter Avoidance Directorate,0,"29,068","37,291",Information Technology
Sep-15,,OD518,Junior,,,Operational Manager,Counter Avoidance Directorate,0,"29,068","37,291",Operational Delivery
Sep-15,,OD518,Junior,,,Pacesetter Practitioner,Counter Avoidance Directorate,0,"29,068","37,291",Other
Sep-15,,OD518,Junior,,,Personal Assistant,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD518,Junior,,,Project and Programme Manager,Counter Avoidance Directorate,0,"29,068","37,291",Programme and Project Management (PPM)
Sep-15,,OD518,Junior,,,Tax Officer,Counter Avoidance Directorate,0,"29,068","37,291",Tax Professionals
Sep-15,,OD518,Junior,,,Apprentice,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Compliance Caseworker,Counter Avoidance Directorate,0,"23,367","30,483",Finance
Sep-15,,OD518,Junior,,,HR Officer,Counter Avoidance Directorate,0,"23,367","30,483",Human Resources
Sep-15,,OD518,Junior,,,Investigator,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,IT Manager,Counter Avoidance Directorate,0,"23,367","30,483",Information Technology
Sep-15,,OD518,Junior,,,Manager,Counter Avoidance Directorate,0,"23,367","30,483",Operational Delivery
Sep-15,,OD518,Junior,,,Manager,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Operational Manager,Counter Avoidance Directorate,0,"23,367","30,483",Operational Delivery
Sep-15,,OD518,Junior,,,Tax Officer,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Team Leader,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Technical Support Officer,Counter Avoidance Directorate,0,"23,367","30,483",Finance
Sep-15,,OD518,Junior,,,Technical Support Officer,Counter Avoidance Directorate,0,"23,367","30,483",Tax Professionals
Sep-15,,OD518,Junior,,,Caseworker,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD518,Junior,,,Investigator,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD518,Junior,,,Manager,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD518,Junior,,,Senior Analyst,Counter Avoidance Directorate,0,"35,409","43,071",Knowledge and Information Management (KIM)
Sep-15,,OD518,Junior,,,Senior Operational Manager,Counter Avoidance Directorate,0,"35,409","43,071",Operational Delivery
Sep-15,,OD518,Junior,,,Senior Project and Programme Manager,Counter Avoidance Directorate,0,"35,409","43,071",Programme and Project Management (PPM)
Sep-15,,OD518,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD518,Junior,,,Team Leader,Counter Avoidance Directorate,0,"35,409","43,071",Tax Professionals
Sep-15,,OD519,Junior,,,Operations Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Operational Delivery
Sep-15,,OD519,Junior,,,Tax Support Officer,Counter Avoidance Directorate,0,"18,415","24,012",Tax Professionals
Sep-15,,OD519,Junior,,,Senior Analyst,Counter Avoidance Directorate,0,"58,935","74,581",Knowledge and Information Management (KIM)
Sep-15,,OD519,Junior,,,Senior Tax Officer,Counter Avoidance Directorate,0,"58,935","74,581",Tax Professionals
Sep-15,,OD519,Junior,,,Technical Adviser,Counter Avoidance Directorate,0,"58,935","74,581",Tax Professionals
Sep-15,,OD519,Junior,,,Business Manager,Counter Avoidance Directorate,0,"47,903","61,898",Property and asset management
Sep-15,,OD519,Junior,,,Manager,Counter Avoidance Directorate,0,"47,903","61,898",Tax Professionals
Sep-15,,OD519,Junior,,,Senior Analyst,Counter Avoidance Directorate,0,"47,903","61,898",Knowledge and Information Management (KIM)
Sep-15,,OD519,Junior,,,Senior IT Manager,Counter Avoidance Directorate,0,"47,903","61,898",Information Technology
